45 45C 45Creseq 46a 47 48 49 50 51 52 52reseq 52reseq2 53 53reseq 54 55 56 57
CTRG_01903|576 0 4 15 3 4 4 4 9 10 9 6 5 2 7 3 2 8 17
CTRG_01904|687 4 11 32 79 221 309 457 361 677 523 701 197 576 866 952 1096 1209 1005
MSTRG.3574.1|947|x|CTRG_01905-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 6 29 16 22 18 11 9 12 10 1 7 14 9 26 39 21
CTRG_01905|684 584 757 1949 2856 247 358 448 425 714 661 787 262 411 645 878 753 2339 1940
CTRG_01906|2013 354 1023 2605 670 439 219 315 409 654 472 635 185 328 452 491 517 1175 1113
CTRG_01907|1026 4 0 10 6 9 4 21 69 81 80 91 31 29 39 55 24 66 66
CTRG_01908|2487 2794 6088 16249 5904 6192 2575 4911 12255 19159 15204 19019 5633 3814 5332 4628 5871 14413 12877
MSTRG.3579.1|813|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 1 8 19 15 6 0 5 31 35 36 39 16 20 43 27 32 58 44
MSTRG.3580.1|234|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 2 0 0 0 0 1 1 2 1 0 0 0 1 3 0 0
MSTRG.3581.1|322|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 1 1 0 0 0 6 3 2 9 0 1 3 1 0 1 2
MSTRG.3582.1|496|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 3 7 13 5 4 4 2 14 26 17 30 5 2 6 7 8 12 3
CTRG_01909|1533 10 36 109 36 84 49 101 63 107 107 118 36 12 31 13 19 40 27
CTRG_01910|1713 3496 1218 3320 1108 3636 1948 2804 2887 3664 3360 4097 1197 1063 1576 1506 2131 2427 2200
CTRG_01911|1653 3799 1799 4745 2468 4338 2384 3320 3154 4169 3861 4739 1439 1337 2028 1897 2501 2439 2399
CTRG_01912|867 20 45 111 139 73 109 102 8 7 7 16 6 2 10 22 25 16 27
CTRG_01913|900 192 534 1346 537 268 417 415 151 161 171 236 57 90 149 131 161 178 166
CTRG_01914|1182 455 1019 2549 758 357 295 419 419 686 508 680 223 253 383 309 391 1056 846
CTRG_01915|399 102 229 562 211 122 143 167 200 319 292 362 112 226 351 257 352 452 314
MSTRG.3590.1|1149|x|CTRG_01915-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 4 12 11 6 4 16 74 98 94 83 34 44 87 60 84 138 71
CTRG_01916|810 91 486 1297 863 515 371 458 874 882 757 895 239 556 792 796 1066 1829 1576
CTRG_01917|735 9 39 101 159 51 33 48 99 108 85 107 25 64 85 59 95 210 171
CTRG_01918|1266 1702 4673 12170 1257 1715 1316 1407 2247 3338 2641 3260 984 823 1207 903 1338 2134 1820
MSTRG.3595.1|221|x|CTRG_01919-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 6 1 5 0 0 0 1 6 5 0 4 1 1 1 0 1 1 0
CTRG_01919|1728 16955 2652 7174 4979 8428 6407 8298 29334 30534 30225 38295 11312 9836 14752 11654 17066 13599 12194
CTRG_01920|2427 1261 1273 3373 1167 1294 1029 1186 6549 8805 8373 10365 2957 1988 2918 2767 3570 4703 4109
MSTRG.3599.1|422|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 1 2 0 0 0 12 9 10 20 4 1 3 1 4 1 2
CTRG_01921|1734 43 54 160 82 99 39 78 80 114 74 91 34 41 28 43 78 105 104
CTRG_01922|2250 4 0 9 0 4 0 3 2 7 0 3 1 0 2 1 3 2 1
MSTRG.3601.1|305|x|CTRG_01922-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 22 25 65 37 7 5 13 14 29 12 21 4 16 16 13 35 23 15
MSTRG.3602.1|356|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 9 1 18 11 1 3 3 0 4 2 0 0 1 2 3 3 10 8
MSTRG.3603.1|729|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 1 6 2 1 1 6 11 11 9 2 11 8 7 11 19 14
CTRG_01923|4881 178 205 416 201 251 121 191 301 393 380 430 129 86 145 161 200 304 304
CTRG_01924|2481 6 6 29 5 24 3 6 8 31 34 26 6 6 4 7 10 31 18
MSTRG.3606.1|279|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 2 1 2 0 0 0 0 1 0 2 2 1 0 2 1 2 3 0
CTRG_01925|3267 5163 2039 5373 5013 2459 1746 1814 4998 6605 5940 7374 2142 2330 3515 3259 4424 3298 2983
CTRG_01926|5070 264 408 1177 693 519 247 350 864 1005 958 1126 329 276 378 423 513 766 777
CTRG_01927|636 0 1 2 2 0 0 0 0 0 1 3 0 0 0 0 1 1 0
MSTRG.3610.1|369|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0
MSTRG.3611.1|321|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 6 11 0 0 0 2 3 0 1 0 0 0 0 0 2 1
MSTRG.3613.1|1133|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 4 10 18 12 13 4 17 18 19 10 10 4 0 7 7 5 6 4
CTRG_01928|951 700 1019 2648 2100 1648 970 1723 359 472 387 503 155 182 316 246 286 1045 830
MSTRG.3615.1|440|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 136 41 101 99 132 68 156 28 46 39 44 8 9 26 27 22 41 42
CTRG_01929|603 87 474 1325 108 77 89 120 68 116 75 95 32 105 153 120 189 115 108
CTRG_01930|3684 198 145 357 547 833 361 655 357 399 366 494 132 109 197 209 223 222 220
MSTRG.3618.1|2024|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 79 116 283 241 120 105 210 526 515 467 581 159 256 376 272 378 614 441
MSTRG.3619.1|549|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 1 2 4 4 1 1 0 5 5 5 3 0 4 4 2 6 6 2
CTRG_01931|765 1408 9339 24095 21113 4587 4501 6078 5517 11389 8602 10599 3179 2804 3965 3565 5225 8714 6316
MSTRG.3621.1|810|x|CTRG_01931-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 438 273 622 626 338 537 601 2328 2453 1846 2239 646 1189 1833 1582 1659 3349 2529
CTRG_01932|7314 2137 1836 4735 2843 4583 2130 3125 4684 5207 5084 6473 1853 798 1208 1254 1648 2471 2487
CTRG_01933|1110 477 1612 4183 824 976 518 1189 8365 12565 9523 11586 3525 2053 3025 1558 2516 5641 4251
MSTRG.3624.1|826|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 4 15 35 18 4 3 5 46 70 71 80 19 13 9 5 12 55 40
MSTRG.3625.1|333|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 4 4 0 0 0 0 1 0 1 5 0 0 1 0 0 0 1
CTRG_01934|1380 303 294 729 242 427 287 310 1362 1915 1559 1942 541 266 375 307 377 1038 766
CTRG_01935|741 2542 1804 4697 3065 1915 1229 2479 4857 5572 4857 6253 1814 2332 3419 2732 3816 4744 3938
CTRG_01936|600 0 0 1 0 1 1 2 4 4 1 5 4 3 3 2 2 7 6
CTRG_01937|867 33830 13054 34405 18570 29266 21907 29331 20014 27692 23229 29019 8897 12589 18378 14636 19034 23743 20299
CTRG_01938|1632 6988 7947 21111 4650 3699 2968 4848 3399 4452 3930 4726 1463 1382 2054 1740 2184 4709 3682
CTRG_01939|1908 1549 1261 3259 1504 1384 1157 1751 1018 1397 1138 1507 451 524 793 584 686 1141 1044
CTRG_01940|1260 10926 9711 25929 10725 5406 3296 3672 4147 5157 4587 5601 1612 1693 2516 2331 3078 4582 4028
MSTRG.3633.1|932|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 390 1082 2841 751 277 378 463 364 666 597 794 216 389 575 426 499 704 485
CTRG_01941|3039 5026 1429 3718 3073 6290 2992 4573 12143 12048 12012 14505 4289 2172 3238 2786 3787 5601 5191
CTRG_01942|651 8 29 70 74 18 21 20 27 22 13 21 6 8 6 4 10 28 20
CTRG_01943|1497 169 167 450 363 177 188 214 109 180 159 179 44 103 161 144 161 387 277
CTRG_01944|2112 1102 1253 3261 1037 1726 789 1358 3956 6005 4822 5814 1684 1160 1658 1206 1575 3433 3109
CTRG_01945|1074 1678 2206 5670 1704 1093 838 1223 2330 3025 2714 3524 982 1130 1702 1493 1852 2275 1806
CTRG_01946|654 486 869 2268 548 292 296 477 1029 1272 1123 1397 382 539 788 681 823 1308 933
CTRG_01947|471 348 1518 3871 1612 539 489 911 2136 3064 2528 3157 982 1750 2620 2285 3085 3513 2455
CTRG_01948|1422 1475 2736 6829 3982 966 849 1229 1387 2816 2020 2595 749 1409 2170 1907 2267 5159 3928
CTRG_01949|3048 390 233 569 697 651 398 627 1371 1602 1456 1850 567 492 633 623 826 929 812
CTRG_01950|675 356 111 318 690 969 1319 1848 4804 4950 4711 5926 1679 1980 3070 1861 2574 2492 1815
MSTRG.3644.1|1044|x|CTRG_01950-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 6 7 16 3 23 5 31 285 297 255 339 107 53 87 45 54 146 69
CTRG_01951|2472 1735 2299 5941 1675 2152 1045 2006 5831 8749 6953 8518 2519 1728 2460 1928 2582 6237 5810
CTRG_01952|1149 138 5530 13484 3803 686 736 1017 5641 9589 6470 7983 2315 737 1149 1051 1843 3754 3229
MSTRG.3648.1|1466|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 1 10 18 19 8 4 10 13 32 21 29 8 12 14 12 30 41 41
CTRG_01953|1095 1 1 1 0 2 0 5 3 1 5 6 1 0 2 0 1 8 9
MSTRG.3650.1|227|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MSTRG.3651.1|479|x|CTRG_01954-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 1302 955 2592 1218 253 417 390 2101 2981 2164 2900 889 1031 1536 1078 1187 2245 1535
CTRG_01954|1524 620 1003 2529 721 580 432 768 375 667 428 573 166 352 493 463 568 1251 966
MSTRG.3653.1|372|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 5 1 2 0 0 0 4 0 1 0 0 0 0 0 1 2 1 1
CTRG_01955|1722 836 1166 3122 1467 862 390 891 1290 2160 1743 2052 573 801 1149 832 1133 2420 1801
CTRG_01956|297 208 122 334 252 216 282 328 251 478 443 589 179 235 363 330 311 275 248
CTRG_01957|837 2313 5821 15170 1191 811 1275 1054 400 668 512 655 220 311 446 417 500 570 538
CTRG_01958|750 327 1490 3948 573 315 323 527 374 570 479 537 179 480 722 440 658 820 592
CTRG_01959|564 681 1540 4061 1731 631 526 965 1479 2666 2151 2663 788 1109 1543 1602 1969 2349 1685
CTRG_01960|1332 493 282 680 410 587 357 657 2087 2787 2296 2818 772 791 1166 843 1030 2098 1604
MSTRG.3660.1|346|x|CTRG_01961-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 2 3 14 17 23 13 23 136 119 129 140 35 64 98 58 79 160 110
CTRG_01961|840 203 616 1655 221 222 203 326 311 469 383 495 126 229 343 286 327 340 234
MSTRG.3662.1|950|x|CTRG_01962-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 27 16 30 109 1080 427 604 7413 8468 8183 9882 2814 3721 5324 6604 6944 27807 27035
CTRG_01962|1068 0 0 1 0 0 0 0 0 2 2 4 0 1 3 5 0 13 9
CTRG_01963|387 0 0 0 1 0 0 0 1 1 1 0 0 1 0 2 1 0 4
CTRG_01964|1482 0 0 4 4 0 0 0 1 1 0 0 0 0 0 0 3 6 3
CTRG_01965|1212 0 0 0 0 166 64 78 954 1381 1440 1828 552 442 615 996 936 4433 4590
CTRG_01966|975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MSTRG.3667.1|337|x|CTRG_01967-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 3 8 0 0 0 1 3 0 1 0 2 2 0 2 5 2
CTRG_01967|2205 784 10159 26523 9438 49562 24336 41484 104837 155205 112028 137987 38989 23855 33482 30073 41948 115540 101938
MSTRG.3668.1|4774|x|CTRG_01968-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 4 28 74 78 38 23 72 160 280 221 273 86 102 150 113 144 500 373
MSTRG.3669.1|1528|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 3 0 3 8 8 5 12 47 73 56 69 15 25 34 32 40 83 68
CTRG_01968|423 51 225 586 87 67 79 130 35 45 40 40 13 20 31 26 35 37 29
MSTRG.3672.1|1621|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 67 103 235 42 37 26 66 144 210 180 215 64 79 109 90 161 87 66
MSTRG.3673.1|1532|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 30 50 143 42 37 20 39 67 155 123 172 48 61 95 87 115 153 102
CTRG_01969|1638 1312 1141 2942 1219 1210 671 1268 1096 1755 1429 1691 486 988 1507 1306 2000 1991 1610
CTRG_01970|2388 2389 1470 3852 2430 5457 3367 5613 984 1358 1201 1466 425 364 561 742 763 1102 1140
CTRG_01971|537 31 42 124 117 24 21 54 108 139 111 143 40 78 91 80 70 158 116
CTRG_01972|609 3652 2922 7638 2855 2924 3177 3901 2635 3377 2958 3694 1134 1212 1871 1378 1720 1971 1643
CTRG_01973|1530 1057 3357 8823 2572 1229 954 1398 1108 1764 1342 1610 465 727 1097 1095 1226 2608 2155
CTRG_01974|879 1481 4967 12978 509 1576 1714 2327 339 548 412 496 149 215 353 262 290 510 432
CTRG_01975|870 58 25 58 83 100 114 134 40 52 57 62 21 32 39 32 36 41 29
CTRG_01976|576 438 699 1754 374 291 434 474 371 658 482 641 183 260 385 376 455 526 429
CTRG_01977|900 233 493 1226 145 145 221 171 386 409 316 417 108 167 258 232 261 154 133
CTRG_01978|1356 854 1763 4710 2021 2719 1202 3369 13636 18094 15041 18831 5684 2414 3652 2561 3084 7350 5982
MSTRG.3687.1|2834|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 13 37 100 30 30 16 54 105 148 104 123 34 16 33 23 39 34 23
CTRG_01979|711 5278 3689 9316 2663 3845 3218 4768 4302 6019 5236 6796 2013 1927 2963 2734 3037 6843 5004
CTRG_01980|477 113 113 339 161 167 125 206 1494 1945 1572 1966 586 670 1028 522 705 1237 890
CTRG_01981|192 1180 998 2612 934 495 928 1137 527 805 699 927 299 496 761 642 592 1013 684
MSTRG.3691.1|234|x|CTRG_01981-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 3 4 2 0 1 3 0 6 5 3 1 0 4 0 3 2 0
CTRG_01982|657 3091 971 2462 1451 1753 1738 2314 8031 10035 9552 12154 3540 3232 5074 4040 5045 5390 4308
CTRG_01983|1287 188 27 79 411 807 626 843 4464 6137 4983 6478 1885 1004 1473 1110 1363 2414 1906
MSTRG.3695.1|501|x|CTRG_01984-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 0 1 1 1 0 19 28 15 27 11 1 5 2 1 13 8
CTRG_01984|381 0 0 0 0 0 0 0 2 3 5 8 3 0 0 0 0 1 1
CTRG_01985|1068 45 10 25 586 967 389 941 21275 30283 25606 31742 9394 4465 6584 4912 6081 18768 15600
CTRG_01986|948 2367 472 1138 1873 2683 2750 3267 7867 9059 8900 10875 3238 3616 5523 4916 5535 5899 4498
CTRG_01987|759 123 122 251 169 51 61 75 157 170 149 207 53 101 161 169 176 236 179
CTRG_01988|888 118 124 338 347 69 48 90 141 187 170 207 54 97 156 149 188 289 249
CTRG_01989|882 33 61 160 93 17 20 22 2 8 3 9 3 2 3 4 7 27 19
CTRG_01990|1368 40 126 375 587 20 10 17 97 161 100 128 41 80 90 111 121 783 592
MSTRG.3702.1|934|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 4 9 1 1 1 13 4 3 9 4 3 5 4 1 10 6
MSTRG.3703.1|534|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 83 106 253 61 145 76 176 275 395 323 413 149 68 109 114 148 336 331
CTRG_01991|1929 839 1498 3957 2709 1594 792 1817 3338 4623 4000 4923 1469 1064 1536 1580 2166 6702 5745
MSTRG.3705.1|711|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 3 10 33 3 1 5 13 11 3 6 1 0 0 0 3 4 8
MSTRG.3707.1|600|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 715 599 1566 1041 402 524 536 1713 2150 1953 2470 770 774 1274 867 1048 1648 1172
MSTRG.3709.1|410|x|CTRG_01992-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 5 1 10 24 21 2 13 8 12 2 4 6 3 6 67 41
CTRG_01992|2889 749 1255 3274 1428 1704 1129 1469 2218 2930 2784 3339 1023 723 994 958 1383 2574 2063
CTRG_01993|1431 655 1021 2729 655 714 420 566 901 1182 985 1063 350 448 659 507 691 744 570
CTRG_01994|1089 406 166 412 379 364 298 391 657 930 822 967 285 333 453 418 471 873 613
CTRG_01995|2151 1938 2689 7371 2666 2271 1642 2345 2560 3554 2972 3712 1160 1283 1884 1631 2206 3716 3041
CTRG_01996|492 114 127 365 517 193 157 239 408 517 465 620 178 137 202 154 153 250 177
MSTRG.3716.1|439|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 20 35 8 3 2 3 10 2 4 5 2 1 0 1 0 4 1
CTRG_01997|1323 4100 1737 4173 6251 4524 3573 5033 3526 3677 3493 4316 1258 1268 1864 1545 1623 3043 2734
CTRG_01998|414 1874 2370 6233 2848 1535 1429 1873 1600 2195 1721 2405 678 601 1020 847 902 4389 3228
CTRG_01999|684 251 32 67 602 1370 1610 1614 6571 6700 6771 8603 2543 1996 3114 2690 3015 2563 2112
CTRG_02000|867 513 384 1036 657 536 376 578 1623 1790 1642 1964 557 608 968 809 897 1105 901
CTRG_02001|453 488 702 1810 514 322 311 520 796 1037 963 917 319 377 643 509 550 522 335
CTRG_02002|1947 318 1072 2874 1412 291 281 251 156 296 202 228 82 190 282 238 314 827 693
CTRG_02003|987 57 22 49 77 114 112 131 39 53 46 70 20 56 96 88 107 98 73
CTRG_02004|1392 2872 7427 19230 1828 2584 2268 3125 942 1701 1194 1480 503 590 838 685 831 2707 2089
MSTRG.3727.1|385|x|CTRG_02005-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 3 0 7 12 8 2 7 5 4 1 1 3 1 4 0 2
CTRG_02005|1506 6721 3291 8683 3702 8232 6618 7851 15997 16560 16303 20580 5990 3878 5716 5435 6796 7167 6769
CTRG_02006|1056 617 644 1749 1250 703 456 775 703 1192 985 1161 390 816 1104 1094 1254 1869 1540
MSTRG.3731.1|262|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 2 0 3 0 2 0 0 1 1 0 2 0 0 0 1 0 2 3
CTRG_02007|879 3000 3124 8168 2669 4241 3239 4410 7933 9639 8286 10612 3106 3008 4354 3511 4827 7149 5957
CTRG_02008|1722 10255 3741 9590 1180 1499 657 1793 14497 18466 17099 21158 6422 4502 6650 5446 8383 5605 4608
CTRG_02009|3120 223 390 1035 186 237 155 230 378 412 398 504 126 112 160 126 166 240 199
MSTRG.3737.1|526|x|CTRG_02009-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 5 2 6 1 1 2 5 19 7 5 7 1 7 6 4 2 12 8
MSTRG.3739.1|365|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 4 4 21 2 1 1 0 0 1 4 1 1 0 2 4 5 8 6
CTRG_02010|1353 155 162 387 156 82 57 85 76 75 81 90 23 39 49 33 42 75 85
MSTRG.3740.1|860|x|CTRG_02010-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 8 19 6 3 4 1 37 21 33 33 8 3 11 5 6 7 6
CTRG_02011|1176 2679 2961 7637 1642 5365 2558 5160 63673 57609 59813 75269 21907 6096 8818 7122 7893 13081 12757
CTRG_02012|2349 618 685 1765 459 864 584 738 1244 1722 1440 1847 519 350 509 436 492 881 762
CTRG_02013|1392 1437 3486 9279 1216 1482 1079 1535 736 1330 1007 1274 402 408 622 529 579 1262 1064
CTRG_02014|2118 288 82 217 215 996 665 829 2764 2872 2741 3488 1013 523 845 661 893 913 813
CTRG_02015|1293 0 0 2 0 2 0 1 6 5 8 10 0 1 0 0 0 0 0
CTRG_02016|1965 867 524 1329 263 800 611 578 20 49 32 40 11 26 42 59 43 104 122
CTRG_02017|1725 123 82 235 285 112 61 141 863 1218 1063 1316 386 367 650 378 504 1014 822
CTRG_02018|495 139 119 329 115 85 57 70 68 98 78 80 31 34 58 34 48 101 88
CTRG_02019|582 1260 1309 3529 1014 928 591 719 793 1396 1276 1464 429 384 579 503 696 1304 1076
MSTRG.3750.1|832|x|CTRG_02020-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 4 6 45 1 0 0 1 2 2 1 1 0 0 0 2 0 1
CTRG_02020|2544 259 193 532 858 607 499 555 112 191 170 231 66 111 161 174 207 377 324
CTRG_02021|1818 1180 1062 2641 1054 677 494 678 757 888 814 976 295 338 540 443 497 745 647
CTRG_02022|1086 5189 5778 15141 2557 2307 2204 2828 5013 5835 5262 6670 2044 1955 2847 2313 2993 3680 2898
CTRG_02023|2727 2937 5074 13215 2701 2654 1841 2466 3034 4561 3727 4716 1266 1138 1545 1580 1968 4313 3414
MSTRG.3756.1|715|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 0 0 0 1 0 11 19 7 14 7 3 0 2 1 5 0
CTRG_02024|1029 1980 6594 17544 7402 2447 2125 2423 7579 8476 7828 9520 2832 2994 4441 4048 5169 7255 5632
CTRG_02025|768 1968 2558 6651 3383 1726 1696 2151 2402 2719 2716 3234 971 1080 1550 1493 1697 3277 2538
CTRG_02026|1902 3404 4321 11380 3070 3167 2099 2807 4536 5171 4937 5883 1731 1529 2107 2022 2594 2993 2686
CTRG_02027|501 74 171 471 230 80 71 117 333 342 292 384 123 138 201 171 188 329 211
CTRG_02028|2931 243 308 899 592 439 231 360 317 423 380 521 147 100 128 152 185 478 451
CTRG_02029|2043 158 74 175 40 108 52 71 2 5 5 2 0 4 2 8 1 9 14
CTRG_02030|366 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 2 0
MSTRG.3765.1|438|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 1 6 1 1 2 11 21 4 16 2 3 3 3 3 11 8
CTRG_02031|1023 1413 321 891 957 957 678 1011 7695 10605 9590 11653 3472 2416 3698 2778 3501 6607 5382
MSTRG.3767.1|2643|x|CTRG_02031-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 68 95 273 187 57 52 84 1054 1180 967 1078 362 295 416 278 347 976 689
MSTRG.3769.1|448|x|CTRG_02032-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 2 3 1 1 1 0 2 4 3 6 6 3 2 1 1 3 6 4
CTRG_02032|2025 38909 14957 39174 22584 9721 6976 8395 110688 123202 120544 146524 43797 34973 50341 42391 59556 225391 198751
CTRG_02033|765 146 218 504 120 43 68 70 265 336 273 356 101 79 139 127 135 95 102
MSTRG.3772.1|850|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 0 4 0 1 2 0 0 0 0 0 0 0 0 0 0 0
MSTRG.3774.1|358|x|CTRG_02034-T|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 5 13 30 12 0 1 3 26 17 8 8 4 2 5 0 5 5 5
CTRG_02034|1833 8205 4963 12839 15903 14367 9495 14156 37690 43960 41065 49908 14749 13986 20556 17570 23874 36324 29654
CTRG_02035|435 8 2 9 1 14 4 6 9 11 12 12 5 2 4 3 5 10 13
CTRG_02036|3690 460 115 371 1164 2110 1098 1646 3956 4368 4186 5101 1508 805 1137 1159 1663 1902 1819
CTRG_02037|954 165 57 142 481 535 360 688 2599 2751 2663 3332 988 869 1335 859 1203 1269 961
CTRG_02038|705 539 208 626 323 443 406 605 563 787 683 889 244 407 689 417 544 645 442
CTRG_02039|594 23 10 24 24 15 13 23 20 13 15 25 10 16 22 15 12 29 19
CTRG_02040|1728 41 193 602 263 41 43 92 91 157 101 111 44 43 69 44 58 179 115
CTRG_02041|336 156 259 684 636 340 486 611 1021 1356 1262 1727 496 644 1053 841 914 934 659
CTRG_02042|2166 471 475 1192 1060 868 604 872 1188 1429 1347 1626 493 536 721 770 859 1281 1188
CTRG_02043|2643 3913 4446 12220 3419 2828 1678 2496 2726 3176 3030 3557 1030 1178 1704 1479 1857 2778 2702
CTRG_02044|2766 925 284 690 1233 3060 1824 2429 5093 5462 5396 6570 1916 1094 1671 1522 1957 2285 2048
CTRG_02045|876 2 6 10 0 6 3 4 0 1 0 0 0 0 0 2 0 4 2
CTRG_02046|1101 1110 715 1946 1542 1185 927 1336 937 1291 1126 1371 452 784 1097 943 1087 1423 1203
CTRG_02047|465 3460 973 2448 3015 4080 4462 4970 9657 10451 9894 12723 3847 3558 5386 4116 5079 6673 5417
CTRG_02048|3163 3502 23271 60768 12832 4607 3195 4197 2036 3856 2885 3539 1010 861 1245 1161 1598 5925 5122
CTRG_02049|1662 432 375 1030 497 560 458 531 766 1047 803 1017 308 185 265 239 267 579 471
CTRG_02050|1074 8988 8316 21410 4574 2595 2527 3429 1922 2333 2005 2380 750 1581 2295 1863 2469 2803 2465
MSTRG.3793.1|207|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CTRG_02051|1665 724 873 2235 521 910 602 1103 260 563 382 495 134 151 184 138 190 649 575
MSTRG.3795.1|586|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 42 43 115 4 28 20 30 3 4 5 7 1 0 3 4 0 1 3
MSTRG.3796.1|260|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 3 10 4 3 7 4 1 1 3 4 2 0 1 1 0 3 2
CTRG_02052|372 526 407 1031 714 640 681 877 1182 1509 1456 1824 522 531 814 631 707 1230 871
CTRG_02053|1728 364 1700 4327 504 1083 1028 1271 980 1535 1283 1625 452 681 955 840 1043 2646 2127
CTRG_02054|1815 1177 1382 3703 1373 1378 1050 1292 2280 3398 2924 3501 1037 1488 2124 1733 2466 2793 2639
CTRG_02055|1209 834 1877 4821 1439 935 694 1283 8725 11616 10277 12792 3649 5951 8830 8191 10262 11625 9641
MSTRG.3802.1|784|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 4 4 31 1 3 0 17 35 29 24 8 25 39 37 52 95 83
MSTRG.3803.1|559|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 10 25 22 2 12 5 9 37 16 26 3 13 13 14 20 84 48
CTRG_02056|381 96 276 649 637 103 121 118 223 417 263 351 107 279 451 287 393 997 735
CTRG_02057|1449 285 315 799 313 346 280 316 548 726 737 896 264 295 392 333 441 379 298
CTRG_02058|705 2043 866 2326 1593 2086 2220 3008 234 389 322 377 121 225 382 315 290 364 322
CTRG_02059|1317 1194 1234 3272 7272 8374 4529 7891 39938 50205 48285 59040 17421 9595 13991 12004 16682 28096 23694
MSTRG.3809.1|213|u|NA|Supercontig_3.2_C_tropicalis_MYA-3404|ctrop 0 0 1 0 1 0 1 9 15 8 16 0 1 3 0 5 7 1
